#Diameter(nm)	Abs	Normalised Abs		volume	Normalised			Nb	normalised
155.891	0.010135	0.1969376057		1.579955285	0.2088018058			0.000000417	0.1742641653
155.729	0.010696	0.2078386414		1.665677384	0.2201305626			0.000000441	0.184292995
155.565	0.011283	0.2192448944		1.755239895	0.2319668558			4.66230629460037E-007	0.1948171676
155.399	0.011897	0.2311757962		1.848781903	0.2443290665			4.92652875546026E-007	0.205857856
155.234	0.012539	0.2436507782		1.946479126	0.2572404171			5.20342387983678E-007	0.2174280791
155.081	0.013206	0.2566115462		2.047999686	0.2706570476			5.49103367815482E-007	0.229446021
154.916	0.01391	0.2702912772		2.15488156	0.2847822121			5.79608279287269E-007	0.2421926749
154.749	0.01465	0.28467054		2.26707285	0.2996090519			6.1176119028718E-007	0.2556279549
154.595	0.015418	0.299593883		2.38354571	0.3150017303			6.45115020848124E-007	0.2695650461
154.43	0.016218	0.3151390319		2.50454574	0.3309927048			0.00000068	0.28415832
154.279	0.017046	0.3312282611		2.629839834	0.3475511691			7.16158009927276E-007	0.2992507703
154.123	0.017899	0.3478032761		2.758647577	0.3645739859			7.53518397244853E-007	0.3148620245
153.957	0.018778	0.3648835085		2.891004546	0.3820658569			7.9222848748768E-007	0.3310372598
153.802	0.019683	0.3824689583		3.027284766	0.4000762122			8.32084297849014E-007	0.3476912408
153.649	0.020611	0.4005013311		3.166859539	0.418521965			8.73050945812969E-007	0.3648093919
153.485	0.021561	0.4189611954		3.309290085	0.4373451276			9.15244278198013E-007	0.3824401201
153.332	0.022531	0.4378096885		3.454723292	0.4565651122			9.58329520970245E-007	0.4004435382
153.176	0.023518	0.456988516		3.602393168	0.4760806878			1.00234894469962E-006	0.4188373092
153.022	0.024523	0.4765171094		3.752558506	0.4959260556			1.04728733200025E-006	0.4376150745
152.87	0.025545	0.4963760372		3.90506415	0.5160807107			1.09310372903105E-006	0.4567597212
152.714	0.026574	0.516370985		4.058221836	0.5363215376			1.13946037039065E-006	0.4761301122
152.562	0.02761	0.5365019529		4.21223682	0.5566756623			1.18624299210325E-006	0.4956785015
152.407	0.028651	0.5567300779		4.366612957	0.5770775157			1.2334738755459E-006	0.5154141996
152.253	0.029694	0.5769970659		4.521000582	0.5974808874			0.000001281	0.5352582995
152.099	0.030772	0.5979441541		4.680390428	0.6185453365			1.33015731252815E-006	0.5558139334
151.933	0.031884	0.6195519111		4.844231772	0.6401980812			1.38123817775391E-006	0.5771583686
151.769	0.032987	0.6409847852		5.006404003	0.6616302414			1.43211098263376E-006	0.5984158647
151.614	0.034076	0.6621456192		5.166398664	0.6827746209			1.48241567307547E-006	0.6194359708
151.451	0.035149	0.6829955502		5.323351199	0.7035169628			1.53238779127423E-006	0.6403171097
151.287	0.036201	0.7034374211		5.476740687	0.7237884239			1.58167534713153E-006	0.6609122002
151.131	0.037235	0.7235295261		5.627362785	0.7436941556			1.63021260264618E-006	0.6811937734
150.967	0.038244	0.7431358452		5.773581948	0.7630180096			0.000001678	0.7011738052
150.813	0.039222	0.7621397898		5.915187486	0.7817321418			1.72445623608467E-006	0.7205740212
150.657	0.04017	0.7805607912		6.05189169	0.7997985295			1.76979596817832E-006	0.7395194908
150.493	0.041086	0.7983599868		6.183155398	0.8171459187			1.8141001631396E-006	0.7580322551
150.338	0.04197	0.8155373764		6.30968586	0.8338677773			0.000001857	0.7759394914
150.183	0.042818	0.8320152342		6.430535694	0.8498389025			1.89838733157348E-006	0.7932521364
150.017	0.043628	0.8477546975		6.544941676	0.8649584289			1.93858278522422E-006	0.8100480394
149.866	0.044401	0.8627751977		6.654200266	0.8793976925			1.97690827623732E-006	0.8260625677
149.711	0.045135	0.8770378719		6.757205985	0.8930105968			2.01375218327528E-006	0.8414580075
149.556	0.045826	0.8904649943		6.853553256	0.9057435421			2.04882218750064E-006	0.8561122118
149.403	0.046478	0.9031342907		6.943952634	0.917690433			2.08223045998701E-006	0.8700720519
149.247	0.04709	0.9150263296		7.02804123	0.9288033112			2.11406078398269E-006	0.883372537
149.096	0.04766	0.9261022482		7.10591536	0.9390949056			0.000002144	0.8958771855
148.939	0.048188	0.9363620465		7.177072532	0.9484988085			2.17231116567721E-006	0.9077127962
148.787	0.048672	0.9457668616		7.241760864	0.9570478103			2.19861515921105E-006	0.9187040722
148.631	0.049116	0.9543944193		7.300160196	0.964765678			2.22333134681043E-006	0.9290318743
148.488	0.049519	0.9622252881		7.352977272	0.9717458128			2.24589345943751E-006	0.9384595836
148.335	0.049882	0.9692788994		7.39924647	0.9778606011			0.000002267	0.9472901238
148.18	0.050206	0.9755746847		7.43952508	0.9831836926			2.28652756245341E-006	0.9554387788
148.036	0.050491	0.981112644		7.474485676	0.9878039724			0.000002304	0.9627326752
147.881	0.050738	0.9859122088		7.503186178	0.9915969384			2.32011005759634E-006	0.9694714188
147.735	0.050947	0.9899733789		7.526655045	0.9946985084			2.33427394649265E-006	0.9753898818
147.583	0.051119	0.993315586		7.544295377	0.9970297979			0.000002347	0.9806998398
147.438	0.051256	0.9959776927		7.557082128	0.9987196537			2.35790253253859E-006	0.9852632233
147.284	0.051358	0.9979596992		7.564211672	0.9996618713			2.36753802069865E-006	0.9892894678
147.139	0.051426	0.9992810369		7.566770214	1			2.37534745507948E-006	0.9925526851
146.985	0.051461	0.9999611371		7.563995085	0.9996332479			2.3819475150448E-006	0.9953105584
146.832	0.051463	1		7.556415216	0.9986315168			0.000002387	0.9974246434
146.678	0.051431	0.999378194		7.543796218	0.9969638306			2.39053446511026E-006	0.9988986652
146.522	0.051366	0.9981151507		7.526249052	0.9946448536			2.39259985059091E-006	0.9997616985
146.369	0.051271	0.9962691643		7.504484999	0.9917685864			2.39317014667833E-006	1
146.215	0.051145	0.9938208033		7.478166175	0.9882903754			2.39232030148559E-006	0.9996448873
146.061	0.050991	0.9908283621		7.447796451	0.9842768104			2.39014907913575E-006	0.9987376294
145.905	0.050812	0.987350135		7.41372486	0.9797740185			2.38685446620055E-006	0.9973609564
145.751	0.050608	0.9833861221		7.376166608	0.9748104408			2.3822980117743E-006	0.9954570155
145.597	0.05038	0.9789557546		7.33517686	0.9693933677			2.37658477251521E-006	0.9930697054
145.445	0.050133	0.9741561899		7.291594185	0.9636336216			2.36987861448694E-006	0.9902674984
145.289	0.049866	0.9689679964		7.244981274	0.9574734093			2.36232183133575E-006	0.9871098529
145.146	0.049579	0.9633911742		7.196193534	0.9510257786			2.35335594507255E-006	0.9833634054
144.991	0.049275	0.9574840176		7.144431525	0.944185078			2.3439294870917E-006	0.9794245053
144.838	0.048954	0.9512465266		7.090399452	0.9370443732			2.33358242376844E-006	0.975100925
144.694	0.048618	0.9447175641		7.034732892	0.9296876597			2.32218087472508E-006	0.9703367218
144.539	0.048269	0.9379359928		6.976752991	0.9220252226			2.31045870168057E-006	0.9654385439
144.395	0.047908	0.9309212444		6.91767566	0.9142177527			2.29775505774489E-006	0.9601302527
144.239	0.047536	0.9236927501		6.856545104	0.9061389351			2.28484755306954E-006	0.9547367772
144.094	0.047153	0.9162505101		6.794464382	0.8979345467			0.000002271	0.9489513708
143.953	0.046758	0.9085750928		6.730954374	0.8895412684			2.2563916634446E-006	0.942846319
143.798	0.046353	0.9007053611		6.665468694	0.8808868917			2.24167245696632E-006	0.9366958133
143.656	0.045939	0.8926607466		6.599412984	0.8721571816			0.000002226	0.9301659153
143.511	0.045517	0.8844606805		6.532190187	0.8632732331			2.21005585044196E-006	0.9234846313
143.367	0.045089	0.8761440258		6.464274663	0.854297736			2.1936746081442E-006	0.9166396343
143.221	0.044656	0.8677302139		6.395676976	0.8452320865			0.000002177	0.9096887817
143.069	0.044217	0.8591998135		6.326081973	0.8360346349			2.16022103346439E-006	0.9026608645
142.924	0.043771	0.8505333929		6.255926404	0.8267631006			2.14277289525135E-006	0.8953700589
142.78	0.043321	0.8417892466		6.18537238	0.8174389079			0.000002125	0.8879533319
142.645	0.042865	0.8329285117		6.114477925	0.8080697249			2.10663706647872E-006	0.8802704937
142.501	0.042404	0.8239706197		6.042612404	0.7985722089			2.08819476084481E-006	0.8725642695
142.358	0.041941	0.8149738647		5.970636878	0.789060155			2.06954572040554E-006	0.86477166
142.205	0.041461	0.8056467754		5.895961505	0.779191298			2.05026519529533E-006	0.856715181
142.06	0.040961	0.7959310573		5.81891966	0.7690096957			2.02967699846801E-006	0.8481122837
141.907	0.040457	0.7861376134		5.741131499	0.7587294627			0.000002009	0.8394840731
141.761	0.039954	0.776363601		5.663918994	0.7485253065			1.98813892845786E-006	0.8307553607
141.608	0.03945	0.7665701572		5.5864356	0.7382853506			1.96730379354082E-006	0.822049279
141.464	0.038943	0.7567184191		5.509032552	0.7280560128			0.000001946	0.8131374438
141.308	0.038437	0.7468861124		5.431455596	0.717803692			1.92493462457871E-006	0.8043450764
141.162	0.037932	0.7370732371		5.354556984	0.7076410189			1.90357562967131E-006	0.7954200968
141.021	0.037431	0.7273380876		5.278557051	0.6975971123			1.88219168204881E-006	0.7864846905
140.866	0.036929	0.7175835066		5.202040514	0.6874849331			0.000001861	0.7776453969
140.725	0.036431	0.7079066514		5.126752475	0.6775351081			1.83962192843124E-006	0.7686966725
140.58	0.035934	0.6982492276		5.05160172	0.6676034262			1.81827046987279E-006	0.7597748419
140.435	0.035439	0.6886306667		4.976875965	0.6577279109			1.79692827106288E-006	0.7508568806
140.291	0.034947	0.6790704001		4.902749577	0.647931606			1.77562102233349E-006	0.7419535234
140.148	0.034455	0.6695101335		4.82879934	0.6381585807			1.75419732850859E-006	0.7330015089
140.003	0.033967	0.6600275926		4.755481901	0.6284691839			1.73293593460299E-006	0.7241173123
139.859	0.033485	0.6506616404		4.683178615	0.6189138143			1.71186481578279E-006	0.7153126234
139.714	0.033007	0.6413734139		4.611539998	0.6094462852			1.69093222146956E-006	0.7065658177
139.57	0.032535	0.632201776		4.54090995	0.6001120454			1.67019298041633E-006	0.6978998057
139.427	0.032069	0.6231467268		4.471284463	0.5909105651			1.64964939392991E-006	0.6893155492
139.284	0.031608	0.6141888347		4.402488672	0.5818187347			1.62927560795751E-006	0.6808022448
139.141	0.031152	0.6053280998		4.334520432	0.5728362709			1.60907280028973E-006	0.6723603846
139.008	0.030702	0.5965839535		4.267823616	0.5640218343			1.58886528968006E-006	0.6639165593
138.864	0.030258	0.5879563959		4.201746912	0.5552893498			1.56913704832899E-006	0.6556729995
138.721	0.029819	0.5794259954		4.136521499	0.5466693691			1.54956091425185E-006	0.6474929985
138.583	0.029383	0.5709538892		4.071984289	0.5381403391			1.52994640682714E-006	0.639296963
138.441	0.02895	0.5625400773		4.00786695	0.5296667979			1.51049437639289E-006	0.6311688195
138.304	0.028522	0.5542234227		3.944706688	0.521319741			1.4911127846167E-006	0.6230701092
138.162	0.028101	0.546042788		3.882490362	0.5130974316			1.47212453965273E-006	0.6151357611
138.018	0.027674	0.5377455648		3.819510132	0.504774167			1.45278208926062E-006	0.6070534062
137.874	0.027241	0.5293317529		3.755825634	0.4963578287			0.000001433	0.5988040355
137.731	0.026811	0.5209762354		3.692705841	0.48801612			1.41334963552547E-006	0.5905763272
137.588	0.026387	0.5127373064		3.630534556	0.4797997631			1.39389128127994E-006	0.5824455412
137.443	0.02597	0.5046343975		3.56939471	0.4717197178			1.37475939898106E-006	0.5744511734
137.298	0.025558	0.4966286458		3.509062284	0.4637463785			1.35580878575216E-006	0.56653255
137.155	0.025152	0.4887394827		3.44972256	0.4559042316			1.33705488604858E-006	0.5586961244
137.011	0.024752	0.4809669083		3.391296272	0.4481828014			1.31855856491767E-006	0.5509673296
136.867	0.024357	0.473291491		3.333669519	0.4405670352			1.30024831632218E-006	0.5433162862
136.721	0.023967	0.4657132309		3.276792207	0.4330503127			1.28216295082811E-006	0.5357592115
136.589	0.023584	0.4582709908		3.221314976	0.4257186203			1.2641133424614E-006	0.5282170782
136.445	0.023207	0.4509453394		3.166479115	0.4184716894			1.24653291582976E-006	0.5208709951
136.301	0.022835	0.4437168451		3.112433335	0.4113291731			1.22914447027527E-006	0.5136051325
136.157	0.022468	0.436585508		3.059175476	0.4042907858			1.21194934266498E-006	0.5064200489
136.025	0.022108	0.429590191		3.0072407	0.397427253			1.19484614508189E-006	0.4992733788
135.881	0.021753	0.4226920312		2.955819393	0.3906315785			1.17815299374335E-006	0.4922980488
135.746	0.021405	0.4159298914		2.90564313	0.3840004451			1.16161216037879E-006	0.4853863659
135.602	0.021063	0.4092843402		2.856184926	0.377464208			1.14548138973253E-006	0.47864603
135.469	0.020727	0.4027553776		2.807865963	0.3710785294			1.1294229216154E-006	0.4719359061
135.322	0.020396	0.3963235723		2.760027512	0.3647563536			1.11380249806966E-006	0.4654088217
135.189	0.020072	0.390027787		2.713513608	0.3586092258			1.09826700704717E-006	0.4589172268
135.056	0.019755	0.3838680217		2.66803128	0.3525984277			1.08305189897595E-006	0.4525595058
134.913	0.019443	0.3778054136		2.623113459	0.346662233			1.06820763303355E-006	0.4463567434
134.779	0.019137	0.3718593941		2.579265723	0.3408674573			1.05348752522612E-006	0.4402058611
134.647	0.018835	0.3659911004		2.536076245	0.3351596749			1.0388964479896E-006	0.434108895
134.513	0.01854	0.3602588267		2.49387102	0.3295819682			1.024663372757E-006	0.4281615221
134.38	0.01825	0.3546237102		2.452435	0.3241059171			1.01063327975851E-006	0.4222989666
134.246	0.017966	0.3491051824		2.411863636	0.3187441362			9.96893321957769E-007	0.4165576457
134.101	0.01768	0.3435477916		2.37090568	0.3133312646			9.83146478171732E-007	0.4108134474
133.956	0.017391	0.3379321066		2.329628796	0.3078762444			9.69170560421825E-007	0.4049735293
133.821	0.017108	0.3324330101		2.289409668	0.3025610139			9.55324025094383E-007	0.3991876743
133.678	0.016829	0.3270116394		2.249667062	0.297308759			9.41756078050471E-007	0.3935182291
133.545	0.016557	0.3217262888		2.211104565	0.2922124635			9.28381299707494E-007	0.3879295005
133.403	0.016289	0.3165186639		2.173001467	0.2871768807			9.1529951212734E-007	0.3824631999
133.256	0.016026	0.3114081962		2.135560656	0.2822288236			9.0250910696001E-007	0.377118655
133.123	0.015768	0.3063948856		2.099083464	0.2774081153			8.8975496274668E-007	0.371789262
132.99	0.015516	0.3014981637		2.06347284	0.2727019298			8.77287212180207E-007	0.3665795403
132.846	0.015269	0.296698599		2.028425574	0.268070196			8.65194261902734E-007	0.361526431
132.713	0.015025	0.2919573286		1.994012825	0.2635223178			8.53075653488048E-007	0.3564626003
132.578	0.014784	0.2872743524		1.960033152	0.2590316736			8.4110270074229E-007	0.3514596327
132.434	0.014549	0.2827079649		1.926782266	0.2546373435			8.29533922954087E-007	0.3466255519
132.301	0.014317	0.2781998718		1.894153417	0.2503252198			8.17948144040529E-007	0.3417843671
132.168	0.01409	0.2737889357		1.86224712	0.2461085863			8.06600258256435E-007	0.3370425874
132.033	0.013867	0.2694557255		1.830901611	0.2419660647			7.95458511202713E-007	0.3323869439
131.901	0.013649	0.2652196724		1.800316749	0.2379240677			7.84521152189038E-007	0.3278167051
131.767	0.013435	0.261061345		1.770289645	0.2339557823			7.73792211784084E-007	0.3233335552
131.633	0.013225	0.2569807434		1.740846425	0.2300646611			7.63248785994127E-007	0.3189279237
131.497	0.013019	0.2529778676		1.711959443	0.2262470505			7.52914978857123E-007	0.3146098826
131.365	0.012818	0.2490721489		1.68383657	0.2225304221			7.427812407735E-007	0.3103754415
131.232	0.012623	0.2452830189		1.656541536	0.2189231983			0.000000733	0.3062735626
131.099	0.012431	0.2415521831		1.629691669	0.2153748063			7.23281419361541E-007	0.3022273282
130.964	0.012242	0.2378796417		1.603261288	0.2118818522			7.13753930542963E-007	0.2982462118
130.83	0.012057	0.234284826		1.57741731	0.2084663952			7.04408484148872E-007	0.294341163
130.695	0.011874	0.2307288732		1.55187243	0.2050904661			6.95150914466593E-007	0.2904728339
130.564	0.011691	0.2271729204		1.526423724	0.201727247			6.85811505733873E-007	0.2865703079
130.43	0.011508	0.2236169675		1.50098844	0.1983658017			6.76464273137228E-007	0.2826645126
130.295	0.011329	0.2201387405		1.476112055	0.1950782187			6.67322973617854E-007	0.2788447677
130.162	0.011154	0.2167382391		1.451826948	0.1918687772			6.58358146563051E-007	0.2750987628
130.017	0.010982	0.2133960321		1.427846694	0.188699624			6.49652564965282E-007	0.2714610851
129.884	0.010814	0.2101315508		1.404565576	0.1856228663			0.000000641	0.2678560614
129.752	0.010649	0.2069253639		1.381729048	0.1826048643			6.32529384118385E-007	0.2643060649
129.618	0.010486	0.2037580398		1.359174348	0.1796241077			6.24135982804318E-007	0.2607988336
129.482	0.010328	0.2006878728		1.337290096	0.1767319554			0.000000616	0.2574090754
129.348	0.010173	0.1976760002		1.315857204	0.1738994534			0.000000608	0.254071547
129.214	0.010022	0.1947418534		1.294982708	0.1711407472			6.00254267899542E-007	0.2508197208
129.081	0.009872	0.1918271379		1.274287632	0.1684057525			5.92489289796263E-007	0.2475750797
128.95	0.009724	0.1889512854		1.2539098	0.1657126838			5.8479312356897E-007	0.2443591921
128.815	0.009578	0.1861142957		1.23379007	0.1630537251			5.77220779546094E-007	0.2411950443
128.682	0.009436	0.1833550318		1.214243352	0.1604704937			5.69839208195246E-007	0.238110612
128.558	0.009297	0.1806540621		1.195203726	0.157954278			5.62528610951198E-007	0.2350558366
128.424	0.009161	0.1780113868		1.176492264	0.1554814314			5.55457068488043E-007	0.2321009516
128.292	0.009027	0.1754075744		1.158091884	0.1530496964			5.48459156330838E-007	0.2291768335
128.168	0.008896	0.1728620562		1.140182528	0.1506828535			5.41546258174246E-007	0.226288239
128.032	0.008766	0.1703359695		1.122328512	0.1483233243			5.34766762883136E-007	0.2234553877
127.898	0.00864	0.1678876086		1.10503872	0.146038361			5.28185209775313E-007	0.2207052476
127.774	0.008517	0.1654975419		1.088251158	0.1438197708			5.21676971293835E-007	0.2179857425
