#Diameter(nm)	Absorption	normalised		volume	Normalised			Nb	normalised
427.975	0.00003	0.0003246086		0.01283925	0.0009447998			1.63788895209131E-010	3.81944232183532E-005
427.452	0.000031	0.0003354289		0.013251012	0.0009751001			1.69662939440546E-010	3.95642091924971E-005
426.925	0.000032	0.0003462491		0.0136616	0.001005314			1.75568583056845E-010	4.09413639218803E-005
426.401	0.000032	0.0003462491		0.013644832	0.0010040801			1.76000357209357E-010	4.10420506301869E-005
425.879	0.000032	0.0003462491		0.013628128	0.0010028509			1.76432068988264E-010	4.11427227934057E-005
425.362	0.000032	0.0003462491		0.013611584	0.0010016335			1.76861213165996E-010	4.12427962100134E-005
424.848	0.000031	0.0003354289		0.013170288	0.0009691599			1.71749126749255E-010	4.00506934616525E-005
424.334	0.000031	0.0003354289		0.013154354	0.0009679873			1.72165461607155E-010	4.01477798345893E-005
423.821	0.00003	0.0003246086		0.01271463	0.0009356294			1.67015320388564E-010	3.89468029729653E-005
423.316	0.000029	0.0003137883		0.012276164	0.0009033641			1.61833575882637E-010	3.77384564460773E-005
422.802	0.000029	0.0003137883		0.012261258	0.0009022672			1.62227296917174E-010	3.78302694337886E-005
422.296	0.000029	0.0003137883		0.012246584	0.0009011874			1.62616295112983E-010	0.000037921
421.796	0.000029	0.0003137883		0.012232084	0.0009001204			1.63002056662105E-010	3.80109379800453E-005
421.29	0.000029	0.0003137883		0.01221741	0.0008990406			1.63393846509199E-010	3.81023006283705E-005
420.794	0.000028	0.000302968		0.011782232	0.0008670172			1.58131705136183E-010	3.68752061151611E-005
420.293	0.000028	0.000302968		0.011768204	0.000865985			1.58508923899191E-010	3.69631708887303E-005
419.796	0.000028	0.000302968		0.011754288	0.0008649609			1.58884466156375E-010	3.70507447128834E-005
419.304	0.000029	0.0003137883		0.012159816	0.0008948024			1.64945315914661E-010	3.84640924275452E-005
418.812	0.00003	0.0003246086		0.01256436	0.0009245716			1.7103422383517E-010	0.000039884
418.315	0.00003	0.0003246086		0.01254945	0.0009234744			1.71440876744449E-010	3.99788117194527E-005
417.825	0.00003	0.0003246086		0.01253475	0.0009223926			1.71843223603595E-010	4.00726361890492E-005
417.338	0.000031	0.0003354289		0.012937478	0.0009520281			1.77985995881378E-010	4.1505087661489E-005
416.842	0.000031	0.0003354289		0.012922102	0.0009508967			1.7840981870508E-010	4.16039201756068E-005
416.36	0.000031	0.0003354289		0.01290716	0.0009497971			1.78823130780735E-010	4.17003016568949E-005
415.875	0.000031	0.0003354289		0.012892125	0.0009486907			1.79240466715434E-010	4.179762147393E-005
415.403	0.000031	0.0003354289		0.012877493	0.000947614			1.79648020653889E-010	4.18926601979521E-005
414.917	0.000031	0.0003354289		0.012862427	0.0009465054			1.8006911726516E-010	4.19908569784247E-005
414.433	0.00003	0.0003246086		0.01243299	0.0009149045			1.7466769755496E-010	4.07312837324611E-005
413.961	0.000031	0.0003354289		0.012832791	0.0009443245			1.80901779534605E-010	0.000042185
413.487	0.000032	0.0003462491		0.013231584	0.0009736705			1.87165698116556E-010	4.36457299299479E-005
413.015	0.000032	0.0003462491		0.01321648	0.000972559			1.87593734332868E-010	4.37455449777126E-005
412.539	0.000031	0.0003354289		0.012788709	0.0009410807			1.82151046541198E-010	4.24763483041837E-005
412.073	0.000031	0.0003354289		0.012774263	0.0009400177			1.8256325691683E-010	4.25724728767425E-005
411.604	0.000031	0.0003354289		0.012759724	0.0009389478			1.82979535419258E-010	4.26695461079781E-005
411.137	0.000031	0.0003354289		0.012745247	0.0009378825			1.83395455047484E-010	4.2766535652263E-005
410.675	0.00003	0.0003246086		0.01232025	0.0009066083			1.7787901795025E-010	4.14801411572018E-005
410.209	0.000028	0.000302968		0.011485852	0.0008452076			1.66397831476608E-010	3.88028088834651E-005
409.744	0.000028	0.000302968		0.011472832	0.0008442495			1.66775720579717E-010	3.88909299756509E-005
409.282	0.000027	0.0002921477		0.011050614	0.0008131798			1.61182717687724E-010	3.75866808735034E-005
408.826	0.000028	0.000302968		0.011447128	0.000842358			1.6752553591008E-010	3.9065781659136E-005
408.365	0.000027	0.0002921477		0.011025855	0.0008113578			1.61907414969064E-010	3.7755675203878E-005
407.912	0.000027	0.0002921477		0.011013624	0.0008104578			1.62267221910284E-010	3.78395796625553E-005
407.458	0.000026	0.0002813274		0.010593908	0.0007795722			1.56605730515431E-010	3.65193595212204E-005
407.005	0.000027	0.0002921477		0.010989135	0.0008086557			1.6299124426686E-010	3.8008416605202E-005
406.548	0.000027	0.0002921477		0.010976796	0.0008077477			1.63357886650991E-010	3.80939150412921E-005
406.095	0.000027	0.0002921477		0.010964565	0.0008068477			1.6372254219648E-010	0.000038179
405.652	0.000027	0.0002921477		0.010952604	0.0008059675			1.64080330101279E-010	3.82623837940509E-005
405.212	0.000027	0.0002921477		0.010940724	0.0008050933			1.6443685726213E-010	3.83455234309169E-005
404.754	0.000026	0.0002813274		0.010523604	0.0007743988			1.58705160714052E-010	3.70089319395528E-005
404.315	0.000025	0.0002705071		0.010107875	0.0007438066			1.52932680615776E-010	3.56628300099221E-005
403.868	0.000024	0.0002596869		0.009692832	0.0007132649			1.47140542949049E-010	3.43121440730064E-005
403.432	0.000024	0.0002596869		0.009682368	0.0007124949			1.4745875242587E-010	3.4386348294326E-005
402.991	0.000024	0.0002596869		0.009671784	0.000711716			1.47781662322951E-010	3.44616486207295E-005
402.545	0.000024	0.0002596869		0.00966108	0.0007109284			1.48109313314788E-010	3.45380545372243E-005
402.115	0.000024	0.0002596869		0.00965076	0.0007101689			1.48426242832174E-010	0.000034612
401.68	0.000026	0.0002813274		0.01044368	0.0007685174			1.61143551594357E-010	3.75775476148416E-005
401.25	0.000028	0.000302968		0.011235	0.0008267482			1.73911355673955E-010	4.05549101030769E-005
400.812	0.00003	0.0003246086		0.01202436	0.0008848347			1.86741061748062E-010	4.35467077028826E-005
400.381	0.000031	0.0003354289		0.012411811	0.000913346			1.93381432923767E-010	4.50951957532354E-005
399.948	0.000032	0.0003462491		0.012798336	0.0009417891			2.00052010141758E-010	4.66507276410924E-005
399.524	0.000032	0.0003462491		0.012784768	0.0009407907			2.00476851010135E-010	4.67497975560982E-005
399.101	0.000033	0.0003570694		0.013170333	0.0009691632			2.07180228607165E-010	0.000048313
398.665	0.000033	0.0003570694		0.013155945	0.0009681044			2.07633641746991E-010	4.84187110312129E-005
398.242	0.000033	0.0003570694		0.013141986	0.0009670772			2.08074959714769E-010	4.85216232903966E-005
397.818	0.000032	0.0003462491		0.012730176	0.0009367734			2.02199984965971E-010	4.71516203261161E-005
397.395	0.000032	0.0003462491		0.01271664	0.0009357774			2.02630670376688E-010	4.72520531474615E-005
396.981	0.000031	0.0003354289		0.012306411	0.0009055899			1.96708103391533E-010	0.000045871
396.559	0.000031	0.0003354289		0.012293329	0.0009046272			1.97126981731428E-010	4.59686315021131E-005
396.144	0.000032	0.0003462491		0.012676608	0.0009328315			2.03912483170022E-010	0.000047551
395.723	0.000033	0.0003570694		0.013058859	0.0009609602			2.1073241985454E-010	4.91413243826758E-005
395.306	0.000033	0.0003570694		0.013045098	0.0009599475			2.11177248762002E-010	4.9245055368404E-005
394.897	0.000033	0.0003570694		0.013031601	0.0009589543			2.11614913382338E-010	4.93471156925515E-005
394.481	0.000032	0.0003462491		0.012623392	0.0009289155			2.05635360769895E-010	4.79527259029113E-005
394.07	0.000031	0.0003354289		0.01221617	0.0008989494			1.9962500777145E-010	4.65511536789751E-005
393.665	0.000031	0.0003354289		0.012203615	0.0008980255			2.00035964885557E-010	0.000046647
393.254	0.00003	0.0003246086		0.01179762	0.0008681496			1.93988040946984E-010	4.52366524956894E-005
392.848	0.00003	0.0003246086		0.01178544	0.0008672533			1.94389213118255E-010	4.53302030363006E-005
392.446	0.00003	0.0003246086		0.01177338	0.0008663658			1.94787660227457E-010	4.54231181115235E-005
392.032	0.000029	0.0003137883		0.011368928	0.0008366035			1.88692640343983E-010	4.40018021629883E-005
391.628	0.000029	0.0003137883		0.011357212	0.0008357413			1.89082148483033E-010	4.40926327329782E-005
391.226	0.000029	0.0003137883		0.011345554	0.0008348835			1.89470926712693E-010	4.41832930932105E-005
390.833	0.00003	0.0003246086		0.01172499	0.000862805			1.96398787461385E-010	4.57988216984649E-005
390.43	0.00003	0.0003246086		0.0117129	0.0008619153			1.96804440509612E-010	4.58934171481993E-005
390.025	0.00003	0.0003246086		0.01170075	0.0008610212			1.9721337420082E-010	4.59887776208998E-005
389.633	0.00003	0.0003246086		0.01168899	0.0008601558			1.97610396687765E-010	4.608136048419E-005
389.239	0.000029	0.0003137883		0.011287931	0.0008306432			1.91410298984533E-010	4.46355411240311E-005
388.845	0.000029	0.0003137883		0.011276505	0.0008298024			1.9179839123481E-010	0.000044726
388.442	0.000029	0.0003137883		0.011264818	0.0008289424			1.92196570872784E-010	4.48188942214812E-005
388.058	0.000029	0.0003137883		0.011253682	0.0008281229			1.92577132536596E-010	4.49076385361051E-005
387.666	0.000028	0.000302968		0.010854648	0.0007987593			1.86312762399719E-010	4.34468312945714E-005
387.273	0.000027	0.0002921477		0.010456371	0.0007694513			1.80023551246248E-010	4.19802313019496E-005
386.881	0.000027	0.0002921477		0.010445787	0.0007686725			1.80388547116149E-010	4.20653457824529E-005
386.498	0.000027	0.0002921477		0.010435446	0.0007679115			1.80746236135539E-010	4.21487563565928E-005
386.044	0.000026	0.0002813274		0.010037144	0.0007386017			1.74461553009543E-010	4.06832122682647E-005
385.53	0.000026	0.0002813274		0.01002378	0.0007376183			1.74927057721258E-010	4.07917647067355E-005
385.012	0.000026	0.0002813274		0.010010312	0.0007366272			1.75398072501621E-010	4.09016020546236E-005
384.51	0.000026	0.0002813274		0.00999726	0.0007356668			1.7585635608054E-010	4.10084705755017E-005
384.007	0.000026	0.0002813274		0.009984182	0.0007347044			1.76317356426678E-010	0.000041116
383.492	0.000027	0.0002921477		0.010354284	0.000761939			1.83590898364597E-010	4.28121116649681E-005
382.987	0.000028	0.000302968		0.010723636	0.0007891185			1.90892983659786E-010	4.45149068134724E-005
382.495	0.000029	0.0003137883		0.011092355	0.0008162514			1.98219544173957E-010	4.62234094116236E-005
381.989	0.000029	0.0003137883		0.011077681	0.0008151715			1.98745033231073E-010	4.63459497793236E-005
381.497	0.000029	0.0003137883		0.011063413	0.0008141216			1.99257989344979E-010	4.64655675524453E-005
381.001	0.00003	0.0003246086		0.01143003	0.0008410998			2.06665995138536E-010	4.8193062619323E-005
380.507	0.00003	0.0003246086		0.01141521	0.0008400092			2.07202959103081E-010	4.83182788550676E-005
380.014	0.00003	0.0003246086		0.01140042	0.0008389209			2.0774092517894E-010	4.84437287761517E-005
379.519	0.000031	0.0003354289		0.011765089	0.0008657557			2.15225957105171E-010	5.01891857976936E-005
379.035	0.000032	0.0003462491		0.01212912	0.0008925436			2.22736478640287E-010	5.19405868175033E-005
378.552	0.000032	0.0003462491		0.012113664	0.0008914063			2.23305226668156E-010	5.20732148742059E-005
378.066	0.000033	0.0003570694		0.012476178	0.0009180825			2.30875949776842E-010	5.38386544793323E-005
377.586	0.000034	0.0003678897		0.012837924	0.0009447023			2.3847735731879E-010	5.56112494793879E-005
377.099	0.000034	0.0003678897		0.012821366	0.0009434838			2.39093712524379E-010	0.000055755
376.618	0.000033	0.0003570694		0.012428394	0.0009145662			2.32654680694788E-010	5.42534420715244E-005
376.142	0.000031	0.0003354289		0.011660402	0.0008580521			2.19107899247362E-010	5.10944275169121E-005
375.668	0.00003	0.0003246086		0.01127004	0.0008293266			2.12575323780088E-010	4.95710766707859E-005
375.195	0.00003	0.0003246086		0.01125585	0.0008282824			2.13111639602759E-010	4.96961417643849E-005
374.721	0.00003	0.0003246086		0.01124163	0.000827236			2.13651127948129E-010	4.98219466680576E-005
374.258	0.00003	0.0003246086		0.01122774	0.0008262139			2.14180076749306E-010	4.99452938238412E-005
373.783	0.00003	0.0003246086		0.01121349	0.0008251653			2.14724778775606E-010	5.0072314521391E-005
373.32	0.000031	0.0003354289		0.01157292	0.0008516146			2.22432979622992E-010	5.18698129723161E-005
372.856	0.000031	0.0003354289		0.011558536	0.0008505561			2.22986936762556E-010	0.000051999
372.393	0.000032	0.0003462491		0.011916576	0.0008769032			2.30752789995159E-010	5.38099344808301E-005
371.929	0.000032	0.0003462491		0.011901728	0.0008758106			2.31328900390979E-010	5.39442793901743E-005
371.473	0.000032	0.0003462491		0.011887136	0.0008747368			2.31897182462603E-010	5.40767987891437E-005
371.011	0.000031	0.0003354289		0.011501341	0.0008463473			2.2521023391882E-010	5.25174492227738E-005
370.556	0.00003	0.0003246086		0.01111668	0.0008180414			2.18480939823195E-010	5.09482249702937E-005
370.103	0.00003	0.0003246086		0.01110309	0.0008170413			2.19016101309104E-010	0.000051073
369.65	0.00003	0.0003246086		0.0110895	0.0008160413			2.19553231495153E-010	5.11982758780795E-005
369.195	0.00003	0.0003246086		0.01107585	0.0008150368			2.20094724620691E-010	5.13245482824463E-005
368.753	0.00003	0.0003246086		0.01106259	0.000814061			2.20622667015602E-010	5.14476607513373E-005
368.298	0.00003	0.0003246086		0.01104894	0.0008130566			2.21168123797331E-010	5.15748574525671E-005
367.855	0.000031	0.0003354289		0.011403505	0.0008391479			2.29091178771536E-010	5.34224583810714E-005
367.41	0.000032	0.0003462491		0.01175712	0.0008651693			2.37054406803605E-010	5.52794273853054E-005
366.966	0.000032	0.0003462491		0.011742912	0.0008641238			2.37628388208077E-010	5.54132758287783E-005
366.525	0.000031	0.0003354289		0.011362275	0.0008361139			2.30756790015057E-010	5.3810867257455E-005
366.091	0.000031	0.0003354289		0.011348821	0.0008351239			2.3130423756082E-010	5.39385281909147E-005
365.647	0.000032	0.0003462491		0.011700704	0.0008610178			2.39345876200966E-010	5.58137819997801E-005
365.214	0.000032	0.0003462491		0.011686848	0.0008599982			2.39913752572587E-010	5.59462067923505E-005
364.781	0.000032	0.0003462491		0.011672992	0.0008589786			2.4048365237507E-010	5.60791034348263E-005
364.346	0.000032	0.0003462491		0.011659072	0.0008579543			2.41058231687066E-010	5.6213091306146E-005
363.912	0.000032	0.0003462491		0.011645184	0.0008569323			2.4163354471228E-010	5.63472502742494E-005
363.478	0.000032	0.0003462491		0.011631296	0.0008559103			2.42210919773339E-010	5.64818900946697E-005
363.056	0.000033	0.0003570694		0.011980848	0.0008816328			2.50361014635133E-010	5.83824351348181E-005
362.624	0.000034	0.0003678897		0.012329216	0.0009072681			2.58562672932556E-010	0.000060295
362.2	0.000036	0.0003895303		0.0130392	0.0009595135			2.74413585789767E-010	6.39913262687172E-005
361.777	0.000036	0.0003895303		0.013023972	0.000958393			2.75055665341699E-010	6.41410547232319E-005
361.35	0.000036	0.0003895303		0.0130086	0.0009572618			2.75706104874122E-010	6.42927326666457E-005
360.928	0.000035	0.00037871		0.01263248	0.0009295843			2.68674775337137E-010	6.2653075864636E-005
360.515	0.000034	0.0003678897		0.01225751	0.0009019914			2.6159668647126E-010	6.10025151146214E-005
360.092	0.000033	0.0003570694		0.011883036	0.0008744351			2.5449953546826E-010	5.93475092077373E-005
359.679	0.000032	0.0003462491		0.011509728	0.0008469645			2.47354499106316E-010	5.76813367705267E-005
359.265	0.000032	0.0003462491		0.01149648	0.0008459896			2.47924906832275E-010	5.78143518571997E-005
358.842	0.000031	0.0003354289		0.011124102	0.0008185875			2.40743825176515E-010	5.61397739099253E-005
358.439	0.000032	0.0003462491		0.011470048	0.0008440446			2.49068877947044E-010	5.80811179090206E-005
358.024	0.000032	0.0003462491		0.011456768	0.0008430674			2.49646624080205E-010	5.82158442608562E-005
357.612	0.000032	0.0003462491		0.011443584	0.0008420972			2.50222184507233E-010	5.835006092133E-005
357.208	0.000033	0.0003570694		0.011787864	0.0008674317			2.58625644760378E-010	6.03096889962213E-005
356.795	0.000032	0.0003462491		0.01141744	0.0008401733			2.51369429179898E-010	5.86175903439249E-005
356.39	0.000032	0.0003462491		0.01140448	0.0008392197			2.51941063984322E-010	5.87508915767016E-005
355.987	0.000032	0.0003462491		0.011391584	0.0008382707			2.5251181358629E-010	0.000058884
355.584	0.000033	0.0003570694		0.011734272	0.000863488			2.6099339563634E-010	6.08618319172457E-005
355.181	0.000034	0.0003678897		0.012076154	0.000888646			2.69512843285056E-010	6.28485074404316E-005
354.778	0.000033	0.0003570694		0.011707674	0.0008615307			2.62180614855816E-010	6.11386831241831E-005
354.384	0.000033	0.0003570694		0.011694672	0.000860574			2.62763917632777E-010	6.12747052464354E-005
353.981	0.000032	0.0003462491		0.011327392	0.000833547			2.55381877053347E-010	5.9553265085637E-005
353.589	0.000032	0.0003462491		0.011314848	0.0008326239			2.55948439860446E-010	5.96853835641608E-005
353.195	0.000033	0.0003570694		0.011655435	0.0008576866			2.64536038845904E-010	0.000061688
352.801	0.000033	0.0003570694		0.011642433	0.0008567299			2.65127224236923E-010	6.1825811794399E-005
352.408	0.000034	0.0003678897		0.011981872	0.0008817081			2.73770973034463E-010	6.38414734749106E-005
352.015	0.000033	0.0003570694		0.011616495	0.0008548212			2.66312529698525E-010	6.2102216726404E-005
351.633	0.000033	0.0003570694		0.011603889	0.0008538935			2.6689146651501E-010	6.22372207372516E-005
351.237	0.000033	0.0003570694		0.011590821	0.0008529319			2.67493616060524E-010	6.23776377939313E-005
350.855	0.000033	0.0003570694		0.011578215	0.0008520043			2.68076410593484E-010	6.2513541397242E-005
